geo_aggregation_level,industry_code,industry_complexity,industry_ubiquity,industry_centrality,industry_description
3,321992,-0.7268888010650127,170,0.0011248772091316125,Prefabricated Wood Building Manufacturing
3,321999,-1.0899884933423492,303,0.0013350355457745348,All Other Miscellaneous Wood Product Manufacturing
3,322110,-0.9471968612762612,30,0.0002891230870282352,Pulp Mills
3,322120,-0.5566910012634728,98,0.0008253221212067624,Paper Mills
3,322130,-0.621361146147341,70,0.0007035682553733019,Paperboard Mills
3,322211,-0.8684590481054493,225,0.0013995451463800917,Corrugated and Solid Fiber Box Manufacturing
3,322212,0.08713574227100523,94,0.001044991904054814,Folding Paperboard Box Manufacturing
3,322219,-0.6284697619699474,88,0.0008858849520113786,Other Paperboard Container Manufacturing
3,322220,-0.3901878993302015,136,0.0011634259866881542,Paper Bag and Coated and Treated Paper Manufacturing
3,322230,0.1523939107580489,77,0.0009435747796524974,Stationery Product Manufacturing
3,322291,-0.4202896710830469,62,0.0006588037639473034,Sanitary Paper Product Manufacturing
3,322299,-0.4189009625005027,97,0.0009655718153687389,All Other Converted Paper Product Manufacturing
3,323111,-0.7254932397987987,231,0.0013710183925748473,Commercial Printing (except Screen and Books)
3,323113,-0.7274866374045171,290,0.0014403940042991565,Commercial Screen Printing
3,323117,0.43304465508946394,80,0.0008679595962439752,Books Printing
3,323120,0.20328523486196173,98,0.00104324412992501,Support Activities for Printing
3,324110,-0.6690959957224628,74,0.0007501126868420795,Petroleum Refineries
3,324121,-0.8152328828650263,180,0.0011930641237974577,Asphalt Paving Mixture and Block Manufacturing
3,324122,0.18117287198053145,64,0.0008008063232799931,Asphalt Shingle and Coating Materials Manufacturing
3,324191,-0.05950212621835197,84,0.0009585355289876393,Petroleum Lubricating Oil and Grease Manufacturing
3,324199,-0.2834116632200323,48,0.000579515915401834,All Other Petroleum and Coal Products Manufacturing
3,325110,-1.2458456348105027,29,0.0003032289149636316,Petrochemical Manufacturing
3,325120,-0.22338998869897198,98,0.0010060352330131088,Industrial Gas Manufacturing
3,325130,0.32470020482373135,62,0.0008120907708724585,Synthetic Dye and Pigment Manufacturing
3,325180,-0.8549202823080987,131,0.001055769211241122,Other Basic Inorganic Chemical Manufacturing
3,325193,-1.6299479423219139,87,0.0006610452522201439,Ethyl Alcohol Manufacturing
3,325194,-0.49357553000858995,36,0.0004296482860734093,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing"
3,325199,-0.3434917506138951,135,0.0011440516178530607,All Other Basic Organic Chemical Manufacturing
3,325211,-0.722381179439129,141,0.0011144840696175069,Plastics Material and Resin Manufacturing
3,325212,0.05811796978843376,59,0.0006884566741283269,Synthetic Rubber Manufacturing
3,325220,-0.5103275121755961,61,0.0006438690773364502,Artificial and Synthetic Fibers and Filaments Manufacturing
3,325311,-0.8901144468539263,105,0.0008097697989886231,Nitrogenous Fertilizer Manufacturing
3,325312,-0.6264058647988413,25,0.0002784015029152727,Phosphatic Fertilizer Manufacturing
3,325314,-0.65518706300699,157,0.0011318217092147406,Fertilizer (Mixing Only) Manufacturing
3,325315,0.7932756039095016,52,0.0005925603115085563,Compost Manufacturing
3,325320,-0.5377593540562982,89,0.0008348665520128133,Pesticide and Other Agricultural Chemical Manufacturing
3,325411,0.8481642708221163,101,0.0010181705752453861,Medicinal and Botanical Manufacturing
3,325412,0.6085884650353387,89,0.0009672762045631116,Pharmaceutical Preparation Manufacturing
3,325413,2.2036956722972576,43,0.0006002679660749257,In-Vitro Diagnostic Substance Manufacturing
3,325414,1.5147606595151724,49,0.0006508519201526438,Biological Product (except Diagnostic) Manufacturing
3,325510,-0.8638127794920817,143,0.001145933443302425,Paint and Coating Manufacturing
3,325520,0.22943289510059717,82,0.000979786138961635,Adhesive Manufacturing
3,325611,-0.46610260580147594,92,0.0008970751686080684,Soap and Other Detergent Manufacturing
3,325612,-0.23204632233335293,85,0.0008972564492543097,Polish and Other Sanitation Good Manufacturing
3,325613,0.16142838463437553,42,0.0005689449180519,Surface Active Agent Manufacturing
3,325620,0.9064052367922034,93,0.001025943322946858,Toilet Preparation Manufacturing
3,325910,0.2751314645394259,57,0.0007449295677191415,Printing Ink Manufacturing
3,325920,-0.41130577057934464,42,0.0004584989763659496,Explosives Manufacturing
3,325991,-0.6156622764568535,100,0.0009875463711378392,Custom Compounding of Purchased Resins
3,325992,-0.3703163476482079,47,0.0005081059719880439,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing"
3,325998,-0.4938245847458831,176,0.0012437844415372232,All Other Miscellaneous Chemical Product and Preparation Manufacturing
3,326111,-0.3386359705563194,92,0.0009315452447139794,Plastics Bag and Pouch Manufacturing
3,326112,-0.6187246592468166,81,0.0008736852861756359,Plastics Packaging Film and Sheet (including Laminated) Manufacturing
3,326113,-0.7060279454550533,115,0.0010178910418378912,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing
3,326121,0.07308758419977206,105,0.0010885425509939216,Unlaminated Plastics Profile Shape Manufacturing
3,326122,-0.9445520817293711,144,0.0011092172414732693,Plastics Pipe and Pipe Fitting Manufacturing
3,326130,0.1407747636860077,96,0.0010573166377718683,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing"
3,326140,-0.4248936443087948,104,0.0010213516738562644,Polystyrene Foam Product Manufacturing
3,326150,-0.3705116418570665,145,0.0012314837432145385,Urethane and Other Foam Product (except Polystyrene) Manufacturing
3,326160,-0.3608852189698646,111,0.0010654422536126378,Plastics Bottle Manufacturing
3,326191,0.2858782464271715,74,0.0008710722382786624,Plastics Plumbing Fixture Manufacturing
3,326199,-1.249895687428074,302,0.0014010943498341693,All Other Plastics Product Manufacturing
3,326211,-0.9519300193867619,55,0.0005825435399134597,Tire Manufacturing (except Retreading)
3,326212,-0.49694447163123834,84,0.0008514768605787656,Tire Retreading
3,326220,-0.5995418281279931,96,0.0009485050589145529,Rubber and Plastics Hoses and Belting Manufacturing
3,326291,-0.7737353309577654,97,0.0009120560702385832,Rubber Product Manufacturing for Mechanical Use
3,326299,-0.36552633742315144,105,0.0010117587135784836,All Other Rubber Product Manufacturing
3,327110,0.08067705614467158,173,0.0012077613895631917,"Pottery, Ceramics, and Plumbing Fixture Manufacturing"
3,327120,-0.3938642007736169,114,0.0010600035204030261,Clay Building Material and Refractories Manufacturing
3,327211,0.3011996902771346,45,0.0005770914224971953,Flat Glass Manufacturing
3,327212,0.12617461637990607,83,0.0008004674332397269,Other Pressed and Blown Glass and Glassware Manufacturing
3,327213,-0.20406224412990323,38,0.000466337745475245,Glass Container Manufacturing
3,327215,-0.2805040808042984,126,0.0010880488868685028,Glass Product Manufacturing Made of Purchased Glass
3,327310,0.07304161244042777,107,0.0010403465457631414,Cement Manufacturing
3,327320,-1.0929073882635831,453,0.0014348488604000655,Ready-Mix Concrete Manufacturing
3,327331,-0.11821802056262043,194,0.0013737586771355786,Concrete Block and Brick Manufacturing
3,327332,0.4406322524647046,92,0.001030910621278775,Concrete Pipe Manufacturing
3,327390,-0.6200634254742701,245,0.00141681350402609,Other Concrete Product Manufacturing
3,327410,-0.13396231469309552,47,0.000517683081727691,Lime Manufacturing
3,327420,0.36156283577796233,51,0.0006034073781643847,Gypsum Product Manufacturing
3,327910,0.28060787200344456,78,0.0008515953696068859,Abrasive Product Manufacturing
3,327991,-0.24559092649620237,277,0.0014854900547598496,Cut Stone and Stone Product Manufacturing
3,327992,-0.8347007654685541,58,0.0005908947487262876,Ground or Treated Mineral and Earth Manufacturing
3,327993,-0.5460508731592588,98,0.0009138427563488075,Mineral Wool Manufacturing
3,327999,-0.17149708913923836,103,0.0009806676968254823,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing
3,331110,-1.0720071294320852,105,0.0009542573103187704,Iron and Steel Mills and Ferroalloy Manufacturing
3,331210,-0.7142392036338711,112,0.0010016623331056144,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel
3,331221,-0.3917565385262996,105,0.001054970300930868,Rolled Steel Shape Manufacturing
3,331222,-0.738536445000509,73,0.0007894091728616686,Steel Wire Drawing
3,331313,-0.005786374581600459,32,0.00039717835754790435,Alumina Refining and Primary Aluminum Production
3,331314,-0.77255651121458,45,0.0005448138424554935,Secondary Smelting and Alloying of Aluminum
3,331315,-0.6415111675163038,45,0.000515153354287445,"Aluminum Sheet, Plate, and Foil Manufacturing"
3,331318,-0.24589435987650704,87,0.0009114372409747959,"Other Aluminum Rolling, Drawing, and Extruding"
3,331410,0.24952550182956806,43,0.0005320068892933845,Nonferrous Metal (except Aluminum) Smelting and Refining
3,331420,-0.26689657658471017,88,0.0009026780161115764,"Copper Rolling, Drawing, Extruding, and Alloying"
3,331491,0.05917674314816873,67,0.0007842681887024315,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding"
3,331492,-0.1716972680487943,65,0.0007653637833989571,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)"
3,331511,-1.2439410852323871,106,0.0009057848265308758,Iron Foundries
3,331512,0.5370495354016808,36,0.0004931380891425789,Steel Investment Foundries
3,331513,-0.13529426710889508,64,0.0007737330946934743,Steel Foundries (except Investment)
3,331523,-0.6784828290893506,82,0.000830534111336666,Nonferrous Metal Die-Casting Foundries
3,331524,-0.13867982667168535,92,0.0009574524858979011,Aluminum Foundries (except Die-Casting)
3,331529,-0.3438125329393921,72,0.000785048725253592,Other Nonferrous Metal Foundries (except Die-Casting)
3,332111,-0.7380950312435839,94,0.0009153388788072678,Iron and Steel Forging
3,332112,0.28653083906818216,33,0.00041989632863849056,Nonferrous Forging
3,332114,0.06242736837281786,60,0.0006989890055721909,Custom Roll Forming
3,332117,0.29221113997620873,44,0.0005658088579979743,Powder Metallurgy Part Manufacturing
3,332119,-0.9009152006444475,152,0.001154340278257998,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)"
3,332215,-0.11554285259273607,81,0.0008109717657376207,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing"
3,332216,-0.37131995973801646,132,0.001083904631696797,Saw Blade and Handtool Manufacturing
3,332311,-1.2255750123562779,212,0.0012615990440220993,Prefabricated Metal Building and Component Manufacturing
3,332312,-1.2426103984930719,301,0.0014006541604426256,Fabricated Structural Metal Manufacturing
3,332313,-1.1607024664710517,245,0.0013534972087368563,Plate Work Manufacturing
3,332321,-0.7089696352423065,148,0.0011369011203036328,Metal Window and Door Manufacturing
3,332322,-0.9850133107074291,262,0.0014003562120030965,Sheet Metal Work Manufacturing
3,332323,-0.16253472384337486,220,0.001377363725631023,Ornamental and Architectural Metal Work Manufacturing
3,332410,-0.22998980352129506,88,0.000953178758376678,Power Boiler and Heat Exchanger Manufacturing
3,332420,-1.0659012935871017,193,0.0012533949821812399,Metal Tank (Heavy Gauge) Manufacturing
3,332431,-0.23864129029475417,88,0.0009359917475675065,Metal Can Manufacturing
3,332439,-0.5508529283821101,93,0.0009556920357717568,Other Metal Container Manufacturing
3,332510,-0.36243992758350463,106,0.001000330106618363,Hardware Manufacturing
3,332613,0.0745116015081192,78,0.0009212143873325335,Spring Manufacturing
3,332618,-0.6239350778511626,141,0.0011155941888813098,Other Fabricated Wire Product Manufacturing
3,332710,-1.341332897794532,387,0.0014345496318300473,Machine Shops
3,332721,-0.45026193228619693,144,0.0011621530751626103,Precision Turned Product Manufacturing
3,332722,-0.11228382756849878,92,0.0009882602885162098,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing"
3,332811,-0.26259027689523,98,0.0010570332163680994,Metal Heat Treating
3,332812,-0.8410100541891362,213,0.001386722217677787,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers"
3,332813,-0.5829007287459528,159,0.0012035886432458145,"Electroplating, Plating, Polishing, Anodizing, and Coloring"
3,332911,-0.4063391703417128,94,0.000925328636450729,Industrial Valve Manufacturing
3,332912,-0.13993323323297024,95,0.001025267310133182,Fluid Power Valve and Hose Fitting Manufacturing
3,332913,0.34364728810629364,54,0.0006344910602536727,Plumbing Fixture Fitting and Trim Manufacturing
3,332919,-0.20493249213988543,76,0.0008109831788645052,Other Metal Valve and Pipe Fitting Manufacturing
3,332991,0.03397999802862086,68,0.000781306428148894,Ball and Roller Bearing Manufacturing
3,332992,-0.5563448347001411,52,0.0005219060144713138,Small Arms Ammunition Manufacturing
3,332993,-0.8783332252183357,21,0.00024074247004872293,Ammunition (except Small Arms) Manufacturing
3,332994,0.39895285909695866,105,0.0010519655408231803,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing"
3,332996,-1.1090629555456595,126,0.001015305340778847,Fabricated Pipe and Pipe Fitting Manufacturing
3,332999,-1.0153629906120547,252,0.001393961175073574,All Other Miscellaneous Fabricated Metal Product Manufacturing
3,333111,-1.9839851356039853,189,0.000983660186469817,Farm Machinery and Equipment Manufacturing
3,333112,-0.9435340067532083,61,0.0005991558620036926,Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing
3,333120,-1.2897623151043758,143,0.001038387382432288,Construction Machinery Manufacturing
3,333131,-0.8252053640904415,79,0.0007319589859166772,Mining Machinery and Equipment Manufacturing
3,333132,-1.6044733503134843,86,0.0006832372502036373,Oil and Gas Field Machinery and Equipment Manufacturing
3,333241,-0.1369744653578926,126,0.0011515382404236611,Food Product Machinery Manufacturing
3,333242,2.7747260699210075,25,0.00038400201919160397,Semiconductor Machinery Manufacturing
3,333243,-0.6560594737316675,116,0.0009971474323531375,"Sawmill, Woodworking, and Paper Machinery Manufacturing"
3,333248,-0.4183622033597707,215,0.0013487014439381646,All Other Industrial Machinery Manufacturing
3,333310,-0.021748015781843853,175,0.0012700911211139506,Commercial and Service Industry Machinery Manufacturing
3,333413,-0.18838612773168686,107,0.0010578753256240022,Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing
3,333414,0.26479450292864554,97,0.0009903754619931646,Heating Equipment (except Warm Air Furnaces) Manufacturing
3,333415,-0.7843003538410777,128,0.0010373164914128186,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing
3,333511,-0.7514313213169967,141,0.0011246354910642148,Industrial Mold Manufacturing
3,333514,-1.2812240880287615,188,0.0011861086716812965,"Special Die and Tool, Die Set, Jig, and Fixture Manufacturing"
3,333515,-0.18652391296785178,130,0.0011635576817157,Cutting Tool and Machine Tool Accessory Manufacturing
3,333517,-0.7806777678286204,163,0.001167286198561255,Machine Tool Manufacturing
3,333519,-0.2376900503921581,71,0.000785232117570872,Rolling Mill and Other Metalworking Machinery Manufacturing
3,333611,-0.2435652948237812,55,0.0005952763827805176,Turbine and Turbine Generator Set Units Manufacturing
3,333612,0.1427120040056777,58,0.000742825559770407,"Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing"
3,333613,0.21181559606035963,81,0.0009104491674175865,Mechanical Power Transmission Equipment Manufacturing
3,333618,-1.045788094717791,53,0.0005217396306267455,Other Engine Equipment Manufacturing
3,333912,-0.4100749050838519,84,0.0008721795269642186,Air and Gas Compressor Manufacturing
3,333914,-0.6558080134343605,128,0.0010894742419470787,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing"
3,333921,0.3896724985542428,51,0.0006227352684757005,Elevator and Moving Stairway Manufacturing
3,333922,-0.8960740793604436,142,0.001126500760174799,Conveyor and Conveying Equipment Manufacturing
3,333923,-0.0662314512134661,86,0.0009375609526939458,"Overhead Traveling Crane, Hoist, and Monorail System Manufacturing"
3,333924,-0.6157064827258532,93,0.0008626595914576861,"Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing"
3,333991,-0.026859068095478535,49,0.0005724138751542504,Power-Driven Handtool Manufacturing
3,333992,-0.13906501467050417,100,0.000978462207112223,Welding and Soldering Equipment Manufacturing
3,333993,0.08765303986978475,90,0.0009302252965345319,Packaging Machinery Manufacturing
3,333994,0.3405727969780468,68,0.0008637288427938141,Industrial Process Furnace and Oven Manufacturing
3,333995,-0.619050318148188,94,0.0009467129752400199,Fluid Power Cylinder and Actuator Manufacturing
3,333996,-0.015943351464061558,68,0.0007683028807110172,Fluid Power Pump and Motor Manufacturing
3,333998,-0.3047712221856526,166,0.0012774049376232575,All Other Miscellaneous General Purpose Machinery Manufacturing
3,334111,2.7011428981490146,32,0.0005007000408964536,Electronic Computer Manufacturing
3,334112,2.770463368926725,20,0.00032794843831551913,Computer Storage Device Manufacturing
3,334118,1.7219706179501615,60,0.0008091940631994558,Computer Terminal and Other Computer Peripheral Equipment Manufacturing
3,334210,2.198499068490445,40,0.0005871061323543137,Telephone Apparatus Manufacturing
3,334220,1.4185343759338485,75,0.0008683832344690901,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing
3,334290,1.3132178296416481,68,0.0009247480605087033,Other Communications Equipment Manufacturing
3,334310,1.9649840305689217,58,0.0007994275203965331,Audio and Video Equipment Manufacturing
3,334412,1.6651459588159623,46,0.000659452492879723,Bare Printed Circuit Board Manufacturing
3,334413,1.99903878879383,43,0.0005904485783477406,Semiconductor and Related Device Manufacturing
3,334416,0.9690251723801522,73,0.0008730132817864121,"Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing"
3,334417,1.6066456357350802,55,0.0007419881884220146,Electronic Connector Manufacturing
3,334418,0.9382930907195938,105,0.001108275444932329,Printed Circuit Assembly (Electronic Assembly) Manufacturing
3,334419,0.6299363121745482,117,0.001107731152833506,Other Electronic Component Manufacturing
3,334510,1.8657481159419484,43,0.0006409588004628272,Electromedical and Electrotherapeutic Apparatus Manufacturing
3,334511,1.4082753076792347,60,0.0007567681212315154,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing"
3,334512,0.24683535497437903,73,0.0008324832306277968,"Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use"
3,334513,0.24162172608539004,136,0.0011441280299635717,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables"
3,334514,1.1046043568463926,54,0.0007173068482379907,Totalizing Fluid Meter and Counting Device Manufacturing
3,334515,1.0425228414505094,72,0.0007744928560049849,Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals
3,334516,2.4433448672904996,69,0.0008789525328027232,Analytical Laboratory Instrument Manufacturing
3,334517,3.2425968856014795,27,0.0004925603657672205,Irradiation Apparatus Manufacturing
3,334519,1.1170774192479007,91,0.0009986279927862685,Other Measuring and Controlling Device Manufacturing
3,334610,2.089596476411006,57,0.0007649685935245482,Manufacturing and Reproducing Magnetic and Optical Media
3,335131,0.7306606013499767,72,0.0008329220587822565,Residential Electric Lighting Fixture Manufacturing
3,335132,0.3751978859690953,84,0.0009442798218375413,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing"
3,335139,0.4678559349884928,63,0.0007760444131928468,Electric Lamp Bulb and Other Lighting Equipment Manufacturing
3,335210,0.20333959090067832,60,0.0006621621389718477,Small Electrical Appliance Manufacturing
3,335220,-0.72673309883541,48,0.0005086103508983656,Major Household Appliance Manufacturing
3,335311,-0.44919303644671865,69,0.0007622377377087594,"Power, Distribution, and Specialty Transformer Manufacturing"
3,335312,-0.3913782238618876,107,0.0009948723995456283,Motor and Generator Manufacturing
3,335313,-0.14739164623438075,104,0.0010463953650186794,Switchgear and Switchboard Apparatus Manufacturing
3,335314,-0.11298420528477209,95,0.0009439211189605688,Relay and Industrial Control Manufacturing
3,335910,-0.1760714253750525,65,0.0006913348746981827,Battery Manufacturing
3,335921,1.6032119375209557,43,0.000616366245657265,Fiber Optic Cable Manufacturing
3,335929,0.8269088750431564,71,0.000893104618511182,Other Communication and Energy Wire Manufacturing
3,335931,0.273628403550679,94,0.000991638882704858,Current-Carrying Wiring Device Manufacturing
3,335932,0.23372694496550814,51,0.0006195781185046644,Noncurrent-Carrying Wiring Device Manufacturing
3,335991,0.8405426631287746,52,0.0006786365848105492,Carbon and Graphite Product Manufacturing
3,335999,0.6075696735552794,129,0.0012023470890570986,All Other Miscellaneous Electrical Equipment and Component Manufacturing
3,336110,0.040320021164922636,40,0.0005198258765862572,Automobile and Light Duty Motor Vehicle Manufacturing
3,336120,-0.18424366321906682,54,0.0006346419200747576,Heavy Duty Truck Manufacturing
3,336211,-1.278444501005534,147,0.001071174584354568,Motor Vehicle Body Manufacturing
3,336212,-1.5404166362566365,137,0.0009679835460449436,Truck Trailer Manufacturing
3,336213,-0.6569158927758839,17,0.0001797339811899282,Motor Home Manufacturing
3,336214,-1.1985628931129892,111,0.0008694386822113974,Travel Trailer and Camper Manufacturing
3,336310,-1.1138238701904926,136,0.0009655947437521773,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing
3,336320,-0.97142264949804,116,0.0009601798159602412,Motor Vehicle Electrical and Electronic Equipment Manufacturing
3,336330,-0.6612466181357368,78,0.0007597327045633903,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing
3,336340,-0.23514606519526735,59,0.0006802129431278175,Motor Vehicle Brake System Manufacturing
3,336350,-0.9155870961600859,97,0.0008752779566945948,Motor Vehicle Transmission and Power Train Parts Manufacturing
3,336360,-0.8637368549174963,97,0.0008963678964871686,Motor Vehicle Seating and Interior Trim Manufacturing
3,336370,-1.0212209341839598,102,0.0008911504336147274,Motor Vehicle Metal Stamping
3,336390,-1.2333395831436489,189,0.0011631972018731102,Other Motor Vehicle Parts Manufacturing
3,336411,0.47049350314904,56,0.0006528717542091632,Aircraft Manufacturing
3,336412,0.44667619346469195,81,0.0008853025523801796,Aircraft Engine and Engine Parts Manufacturing
3,336413,0.3560909541146243,112,0.0010512990393704012,Other Aircraft Parts and Auxiliary Equipment Manufacturing
3,336414,3.0452456453879586,24,0.00037708025932280175,Guided Missile and Space Vehicle Manufacturing
3,336415,1.4743068510177977,26,0.0003362733180503344,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing
3,336419,1.9170409556292498,17,0.00027106217009713253,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing
3,336510,-0.6238792763297267,72,0.0007265701980802289,Railroad Rolling Stock Manufacturing
3,336611,0.39112392386666595,53,0.000528871726308093,Ship Building and Repairing
3,336612,-0.08586124788193893,131,0.0010036804059095118,Boat Building
3,336991,0.9200600734745882,74,0.0008842940196651543,"Motorcycle, Bicycle, and Parts Manufacturing"
3,336992,1.0404615450513108,25,0.0003380677313204722,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
3,336999,-0.5992848998784868,83,0.0007462677441548504,All Other Transportation Equipment Manufacturing
3,337110,-1.0656983785696656,289,0.0013610102363610021,Wood Kitchen Cabinet and Countertop Manufacturing
3,337121,-0.8778191979845631,48,0.0004847571645333939,Upholstered Household Furniture Manufacturing
3,337122,-0.49982950975873985,190,0.0012096033494076652,Nonupholstered Wood Household Furniture Manufacturing
3,337126,0.19576480446774577,94,0.0009842337731870415,Household Furniture (except Wood and Upholstered) Manufacturing
3,337127,-0.670934707506772,104,0.000944603945143983,Institutional Furniture Manufacturing
3,337211,-0.21104683399687815,73,0.000767247956614384,Wood Office Furniture Manufacturing
3,337212,0.5995183784848769,186,0.0014472564495187142,Custom Architectural Woodwork and Millwork Manufacturing
3,337214,0.25085259768326845,42,0.0005289121314893728,Office Furniture (except Wood) Manufacturing
3,337215,-0.3370436783887347,126,0.0011252641240612517,"Showcase, Partition, Shelving, and Locker Manufacturing"
3,337910,0.10610785971883603,95,0.0010058951062400395,Mattress Manufacturing
3,337920,0.9920780921772293,69,0.0008465842566322517,Blind and Shade Manufacturing
3,339112,1.0734662534700161,85,0.0009714950878098895,Surgical and Medical Instrument Manufacturing
3,339113,0.18973392002894188,132,0.001131944643816838,Surgical Appliance and Supplies Manufacturing
3,339114,1.5275218915802995,57,0.0008215920403670119,Dental Equipment and Supplies Manufacturing
3,339115,0.5213351466655974,62,0.0007703460010782736,Ophthalmic Goods Manufacturing
3,339116,-0.1672611881229465,176,0.0012829042247586159,Dental Laboratories
3,339910,0.6091845644631217,113,0.0009668482978756618,Jewelry and Silverware Manufacturing
3,339920,-0.2659379401759026,203,0.0012607718721483708,Sporting and Athletic Goods Manufacturing
3,339930,0.24613636874567332,116,0.0009945754396874448,"Doll, Toy, and Game Manufacturing"
3,339940,0.008364411902007107,83,0.0009123626034346444,Office Supplies (except Paper) Manufacturing
3,339950,-0.5784356169263538,275,0.0014776061987688289,Sign Manufacturing
3,339991,-0.28182884194201463,108,0.0010634876289707012,"Gasket, Packing, and Sealing Device Manufacturing"
3,339992,0.6731282714334174,114,0.0010342005477370383,Musical Instrument Manufacturing
3,339993,1.051649833958613,45,0.0006170357473090797,"Fastener, Button, Needle, and Pin Manufacturing"
3,339994,-0.11984902395010671,59,0.0006731075044429805,"Broom, Brush, and Mop Manufacturing"
3,339995,-0.6617278048481913,47,0.00048087412973096756,Burial Casket Manufacturing
3,339999,-0.47191784262444514,223,0.00131527981761639,All Other Miscellaneous Manufacturing
3,423110,-0.9381899073656133,288,0.0015156746909334776,Automobile and Other Motor Vehicle Merchant Wholesalers
3,423120,-1.0813501546830417,235,0.0013575736795419847,Motor Vehicle Supplies and New Parts Merchant Wholesalers
3,423130,-0.4912061037412615,182,0.0013585181492853059,Tire and Tube Merchant Wholesalers
3,423140,-0.7710856850656524,260,0.0013965815591982708,Motor Vehicle Parts (Used) Merchant Wholesalers
3,423210,0.6658286463152948,96,0.001056309618468392,Furniture Merchant Wholesalers
3,423220,0.22886882583166532,101,0.0010379539905559015,Home Furnishing Merchant Wholesalers
3,423310,-0.6724362166042204,235,0.0013839721063729452,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers"
3,423320,-0.20607551297023788,215,0.0014068549108416485,"Brick, Stone, and Related Construction Material Merchant Wholesalers"
3,423330,0.03127279628023078,233,0.0015612505514334776,"Roofing, Siding, and Insulation Material Merchant Wholesalers"
3,423390,-0.3313000291223478,198,0.0013504529004694683,Other Construction Material Merchant Wholesalers
3,423410,1.3285700033618313,50,0.0006616642875804399,Photographic Equipment and Supplies Merchant Wholesalers
3,423420,0.19631674284928247,149,0.0013048991447151697,Office Equipment Merchant Wholesalers
3,423430,2.102383437225254,53,0.000782907826717404,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers
3,423440,0.1531142798302655,140,0.0012751931540934888,Other Commercial Equipment Merchant Wholesalers
3,423450,0.7342895550535181,92,0.0010849282565719557,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers"
3,423460,0.8474145657532807,68,0.0008610811738514588,Ophthalmic Goods Merchant Wholesalers
3,423490,0.9225130185615031,106,0.0011413441917894802,Other Professional Equipment and Supplies Merchant Wholesalers
3,423510,-1.2310717528253876,226,0.001323395839900354,Metal Service Centers and Other Metal Merchant Wholesalers
3,423520,-0.05229786482452506,76,0.000795928906595329,Coal and Other Mineral and Ore Merchant Wholesalers
3,423610,-0.7548234480820611,238,0.0014049312093882254,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers"
3,423620,0.705909294669396,83,0.0009755276589509152,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers"
3,423690,1.4081575835941558,71,0.0009368680474121276,Other Electronic Parts and Equipment Merchant Wholesalers
3,423710,-0.5100176788702763,166,0.001294461841905139,Hardware Merchant Wholesalers
3,423720,-0.41541916725142336,285,0.0015242826755947842,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers
3,423730,0.029040537141809007,158,0.0013444581888734668,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers
3,423740,0.08833724903637347,143,0.0012969182891717469,Refrigeration Equipment and Supplies Merchant Wholesalers
3,423810,-0.8463811800183877,324,0.001505496826033942,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers
